"Generated by FINAN v3.2.42.7 on 28-10-2013 16:01"
"Model V05 v3.1.1.40"

"VarName";"OrgVarName";"IsCopyVar";"ScreenNr";"Sort";"Level";"Description";"D/C";"InCalcTree";"FinanDataType";"DataType";"Prot Title";"Prot NoTrend";"Prot Trend";"Prot User";"Prot Sector";"InputSaved Title";"InputSaved NoTrend";"InputSaved Trend";"InputSaved User";"InputSaved Sector";"SaveCalculated";"GDET";"Freq";"DisplayAs";"CalcYearAs";"IsTuple";"IsInTuple";"Visible";"Visible Formula";"Locked Formula";"InputRequired Formula";"Validation Formula";"InHiddenTree";"Scalable";"Currency";"DataFeatureChar";"LicFeatureChar";"ShowWhenValue";"Unspec";"Formula0 (Title)";"Formula1 (NoTrend)";"Formula2 (Trend)";"Formula3 (User)";"Formula4 (Sector)";"Template";"Hint"
"ROOTSub4";Rechtsvorm;Yes;"S04";74;1;"   Rechtsvorm";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;No;No;No;No;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Rechtsvorm";"If(Abs(CapitalPartners[LastTinFormulaSet(Notrend,MainPeriod)])>0,11,1)";"If(Abs(CapitalPartners[LastTinFormulaSet(Notrend,MainPeriod)])>0,11,1)";"If(Abs(CapitalPartners[LastTinFormulaSet(Notrend,MainPeriod)])>0,11,1)";"If(Abs(CapitalPartners[LastTinFormulaSet(Notrend,MainPeriod)])>0,11,1)";"1:Besloten Vennootschap|2:Naamloze Vennootschap|3:Coöperatieve Vereniging|4:Onderlinge Waarborgmaatschappij|5:Stichting|6:Vereniging|7:Kerkgenootschap|11:Vennootschap onder Firma (VOF)|12:Eenmanszaak|13:Commanditaire Vennootschap (CV)|14:Maatschap|15:n.v.t.";""
"ROOTSub5";SectorTitle;Yes;"S05";75;1;"   Branche";;No;String;String;Locked;Locked;Locked;Locked;Locked;No;No;No;No;No;No;No;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Branche";"&FPS_VAR_BIK_Omschr";"&FPS_VAR_BIK_Omschr";"&FPS_VAR_BIK_Omschr";"&FPS_VAR_BIK_Omschr";"";""
"GeneralInformation";GeneralInformation;No;"S06";76;1;"   Algemene gegevens";;No;String;Abstract;Locked;Locked;Locked;Locked;Locked;No;No;No;No;No;No;No;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Algemene gegevens";"";"";"";"";"";""
"CompanyName";CompanyName;No;"S06-01";77;2;"      Naam onderneming";;No;String;String;Locked;Locked;Locked;Locked;Locked;No;No;No;No;No;No;No;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Naam onderneming";"&FPS_VAR_Naam[1]";"&FPS_VAR_Naam[1]";"&FPS_VAR_Naam[1]";"&FPS_VAR_Naam[1]";"";""
"CompanyAdress";CompanyAdress;No;"S06-02";78;2;"      Adres";;No;String;String;Locked;Locked;Locked;Locked;Locked;No;No;No;No;No;No;No;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Adres";"&FPS_VAR_Straat[1]&"" ""&FPS_VAR_Huisnummer[1]";"&FPS_VAR_Straat[1]&"" ""&FPS_VAR_Huisnummer[1]";"&FPS_VAR_Straat[1]&"" ""&FPS_VAR_Huisnummer[1]";"&FPS_VAR_Straat[1]&"" ""&FPS_VAR_Huisnummer[1]";"";""
"CompanyZipCode";CompanyZipCode;No;"S06-03";79;2;"      Postcode";;No;String;String;Locked;Locked;Locked;Locked;Locked;No;No;No;No;No;No;No;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Postcode";"&FPS_VAR_Postcode[1]";"&FPS_VAR_Postcode[1]";"&FPS_VAR_Postcode[1]";"&FPS_VAR_Postcode[1]";"";""
"CompanyPlaceOfResidence";CompanyPlaceOfResidence;No;"S06-04";80;2;"      Plaats";;No;String;String;Locked;Locked;Locked;Locked;Locked;No;No;No;No;No;No;No;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Plaats";"&FPS_VAR_Woonplaats[1]";"&FPS_VAR_Woonplaats[1]";"&FPS_VAR_Woonplaats[1]";"&FPS_VAR_Woonplaats[1]";"";""
"CompanyPhoneNumber";CompanyPhoneNumber;No;"S06-05";81;2;"      Telefoonnummer";;No;String;String;Locked;Locked;Locked;Locked;Locked;No;No;No;No;No;No;No;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Telefoonnummer";"&FPS_VAR_PHONENUMBER[1]";"&FPS_VAR_PHONENUMBER[1]";"&FPS_VAR_PHONENUMBER[1]";"&FPS_VAR_PHONENUMBER[1]";"";""
"SectorTitle";SectorTitle;No;"S06-06";82;2;"      Branche";;No;String;String;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Branche";"&FPS_VAR_BIK_Omschr";"&FPS_VAR_BIK_Omschr";"&FPS_VAR_BIK_Omschr";"&FPS_VAR_BIK_Omschr";"";""
"SectorCode";SectorCode;No;"S06-07";83;2;"      Branchecode";;No;String;String;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;Yes;Yes;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Branchecode";"";"";"";"";"";""
"SectorTitle2";SectorTitle2;No;"S06-08";84;2;"      Branche (secundair)";;No;String;String;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;Yes;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Branche (secundair)";"";"";"";"";"";""
"SectorCode2";SectorCode2;No;"S06-09";85;2;"      Branchecode (secundair)";;No;String;String;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;Yes;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Branchecode (secundair)";"";"";"";"";"";""
"ChamberOfCommerceNumber";ChamberOfCommerceNumber;No;"S06-10";86;2;"      Handelsregister K.v.K.";;No;String;String;Locked;Locked;Locked;Locked;Locked;No;No;No;No;No;Yes;Yes;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Handelsregister K.v.K.";"&FPS_VAR_KVKnr[1]";"&FPS_VAR_KVKnr[1]";"&FPS_VAR_KVKnr[1]";"&FPS_VAR_KVKnr[1]";"";""
"Rechtsvorm";Rechtsvorm;No;"S06-11";87;2;"      Rechtsvorm";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Rechtsvorm";"If(Abs(CapitalPartners[LastTinFormulaSet(Notrend,MainPeriod)])>0,11,1)";"If(Abs(CapitalPartners[LastTinFormulaSet(Notrend,MainPeriod)])>0,11,1)";"If(Abs(CapitalPartners[LastTinFormulaSet(Notrend,MainPeriod)])>0,11,1)";"If(Abs(CapitalPartners[LastTinFormulaSet(Notrend,MainPeriod)])>0,11,1)";"1:Besloten Vennootschap|2:Naamloze Vennootschap|3:Coöperatieve Vereniging|4:Onderlinge Waarborgmaatschappij|5:Stichting|6:Vereniging|7:Kerkgenootschap|11:Vennootschap onder Firma (VOF)|12:Eenmanszaak|13:Commanditaire Vennootschap (CV)|14:Maatschap|15:n.v.t.";""
"TotalIndoorSpace";TotalIndoorSpace;No;"S06-12";88;2;"      Oppervlakte huisvesting (m2)";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Locked;No;No;No;No;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;OtherIndoorSpace;"Oppervlakte huisvesting (m2)";"ShowroomSpace+WarehouseSpace+ProductionSpace+OfficeSpace+OtherIndoorSpace";"ShowroomSpace+WarehouseSpace+ProductionSpace+OfficeSpace+OtherIndoorSpace";"ShowroomSpace+WarehouseSpace+ProductionSpace+OfficeSpace+OtherIndoorSpace";"ShowroomSpace+WarehouseSpace+ProductionSpace+OfficeSpace+OtherIndoorSpace";"";""
"ShowroomSpace";ShowroomSpace;No;"S06-12-01";89;3;"         Verkoopruimte";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Locked;No;Yes;Yes;Yes;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Verkoopruimte";"";"Self[T-1]";"";"";"";""
"WarehouseSpace";WarehouseSpace;No;"S06-12-02";90;3;"         Magazijnruimte";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Locked;No;Yes;Yes;Yes;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Magazijnruimte";"";"Self[T-1]";"";"";"";""
"ProductionSpace";ProductionSpace;No;"S06-12-03";91;3;"         Productieruimte";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Locked;No;Yes;Yes;Yes;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Productieruimte";"";"Self[T-1]";"";"";"";""
"OfficeSpace";OfficeSpace;No;"S06-12-04";92;3;"         Kantoorruimte";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Locked;No;Yes;Yes;Yes;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Kantoorruimte";"";"Self[T-1]";"";"";"";""
"OtherIndoorSpace";OtherIndoorSpace;No;"S06-12-05";93;3;"         Overige ruimte";;No;Number;Number;UnLocked;UnLocked;UnLocked;UnLocked;Locked;Yes;Yes;Yes;Yes;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Overige ruimte";"";"Self[T-1]";"";"";"";""
"TotalIndoorSpaceSub6";TotalIndoorSpace;Yes;"S06-12-06";94;3;"         Totale overdekte ruimte";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Locked;No;No;No;No;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;OtherIndoorSpace;"Totale overdekte ruimte";"ShowroomSpace+WarehouseSpace+ProductionSpace+OfficeSpace+OtherIndoorSpace";"ShowroomSpace+WarehouseSpace+ProductionSpace+OfficeSpace+OtherIndoorSpace";"ShowroomSpace+WarehouseSpace+ProductionSpace+OfficeSpace+OtherIndoorSpace";"ShowroomSpace+WarehouseSpace+ProductionSpace+OfficeSpace+OtherIndoorSpace";"";""
"LandSurface";LandSurface;No;"S06-12-07";95;3;"         Terreinen";;No;Number;Number;UnLocked;UnLocked;UnLocked;UnLocked;Locked;Yes;Yes;Yes;Yes;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Terreinen";"";"Self[T-1]";"";"";"";""
"TotalArea";TotalArea;No;"S06-12-08";96;3;"         Totaal oppervlakte (m2)";;No;Number;Number;Locked;Locked;Locked;Locked;Locked;No;No;No;No;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Totaal oppervlakte (m2)";"TotalIndoorSpace+LandSurface";"TotalIndoorSpace+LandSurface";"TotalIndoorSpace+LandSurface";"TotalIndoorSpace+LandSurface";"";""
"TotalNumberOfEmployees";TotalNumberOfEmployees;No;"S06-13";97;2;"      Totaal aantal medewerkers (FTE)";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;DepartmentNumberOfEmployeesList_ti001;"Totaal aantal medewerkers (FTE)";"Department_tpNumberOfEmployees_ti001+Department_tpNumberOfEmployees_ti002+Department_tpNumberOfEmployees_ti003+Department_tpNumberOfEmployees_ti004+Department_tpNumberOfEmployees_ti005";"Department_tpNumberOfEmployees_ti001+Department_tpNumberOfEmployees_ti002+Department_tpNumberOfEmployees_ti003+Department_tpNumberOfEmployees_ti004+Department_tpNumberOfEmployees_ti005";"Department_tpNumberOfEmployees_ti001+Department_tpNumberOfEmployees_ti002+Department_tpNumberOfEmployees_ti003+Department_tpNumberOfEmployees_ti004+Department_tpNumberOfEmployees_ti005";"";"";""
"DepartmentNumberOfEmployeesList_ti001";Department_tpNumberOfEmployees_ti001;Yes;"S06-13-01";98;3;"         Aantal medewerkers afdeling Naam";;No;Number;Number;UnLocked;UnLocked;UnLocked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"""Aantal medewerkers afdeling ""&Department_tpNumberOfEmployees_ti001[0]";"";"Case(Department_tpEmployeesForecast_ti001,[11:Self[T-1]|12:ExpandGrowth(Self,DefaultSalesMinGrowth,DefaultSalesMaxGrowth)])";"";"";"";""
"DepartmentNumberOfEmployeesList_ti002";Department_tpNumberOfEmployees_ti002;Yes;"S06-13-02";99;3;"         Aantal medewerkers afdeling Afdeling";;No;Number;Number;UnLocked;UnLocked;UnLocked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"""Aantal medewerkers afdeling ""&Department_tpNumberOfEmployees_ti002[0]";"";"Case(Department_tpEmployeesForecast_ti002,[11:Self[T-1]|12:ExpandGrowth(Self,DefaultSalesMinGrowth,DefaultSalesMaxGrowth)])";"";"";"";""
"DepartmentNumberOfEmployeesList_ti003";Department_tpNumberOfEmployees_ti003;Yes;"S06-13-03";100;3;"         Aantal medewerkers afdeling Afdeling";;No;Number;Number;UnLocked;UnLocked;UnLocked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"""Aantal medewerkers afdeling ""&Department_tpNumberOfEmployees_ti003[0]";"";"Case(Department_tpEmployeesForecast_ti003,[11:Self[T-1]|12:ExpandGrowth(Self,DefaultSalesMinGrowth,DefaultSalesMaxGrowth)])";"";"";"";""
"DepartmentNumberOfEmployeesList_ti004";Department_tpNumberOfEmployees_ti004;Yes;"S06-13-04";101;3;"         Aantal medewerkers afdeling Afdeling";;No;Number;Number;UnLocked;UnLocked;UnLocked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"""Aantal medewerkers afdeling ""&Department_tpNumberOfEmployees_ti004[0]";"";"Case(Department_tpEmployeesForecast_ti004,[11:Self[T-1]|12:ExpandGrowth(Self,DefaultSalesMinGrowth,DefaultSalesMaxGrowth)])";"";"";"";""
"DepartmentNumberOfEmployeesList_ti005";Department_tpNumberOfEmployees_ti005;Yes;"S06-13-05";102;3;"         Aantal medewerkers afdeling Afdeling";;No;Number;Number;UnLocked;UnLocked;UnLocked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"""Aantal medewerkers afdeling ""&Department_tpNumberOfEmployees_ti005[0]";"";"Case(Department_tpEmployeesForecast_ti005,[11:Self[T-1]|12:ExpandGrowth(Self,DefaultSalesMinGrowth,DefaultSalesMaxGrowth)])";"";"";"";""
"TotalNumberOfEmployeesSub6";TotalNumberOfEmployees;Yes;"S06-13-06";103;3;"         Totaal aantal medewerkers (FTE)";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;DepartmentNumberOfEmployeesList_ti001;"Totaal aantal medewerkers (FTE)";"Department_tpNumberOfEmployees_ti001+Department_tpNumberOfEmployees_ti002+Department_tpNumberOfEmployees_ti003+Department_tpNumberOfEmployees_ti004+Department_tpNumberOfEmployees_ti005";"Department_tpNumberOfEmployees_ti001+Department_tpNumberOfEmployees_ti002+Department_tpNumberOfEmployees_ti003+Department_tpNumberOfEmployees_ti004+Department_tpNumberOfEmployees_ti005";"Department_tpNumberOfEmployees_ti001+Department_tpNumberOfEmployees_ti002+Department_tpNumberOfEmployees_ti003+Department_tpNumberOfEmployees_ti004+Department_tpNumberOfEmployees_ti005";"";"";""
"GrowthInTotalNumberOfEmployees";GrowthInTotalNumberOfEmployees;No;"S06-13-07";104;3;"         Groei in aantal medewerkers";;No;Number;Number;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Perc;Calc;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Groei in aantal medewerkers";"OnER(TotalNumberOfEmployees/TotalNumberOfEmployees[T-1]-1,NA)";"OnER(TotalNumberOfEmployees/TotalNumberOfEmployees[T-1]-1,NA)";"";"";"";"$$CalcYearAs=MeanCalc"
"VATRates";VATRates;No;"S06-14";105;2;"      BTW tarieven";;No;Number;Number;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Perc;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"BTW tarieven";"VATRateOnSales";"VATRateOnSales";"VATRateOnSales";"";"";""
"VATRateOnPurchases";VATRateOnPurchases;No;"S06-14-01";106;3;"         BTW inkoop algemeen";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;Yes;Yes;Yes;No;No;No;Detail;Perc;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"BTW inkoop algemeen";"If(VATFrequency=0,NA,Case(DefaultVATRate,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]))";"If(VATFrequency=0,NA,Case(DefaultVATRate,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]))";"If(VATFrequency=0,NA,Case(DefaultVATRate,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]))";"";"";""
"VATRateOnSales";VATRateOnSales;No;"S06-14-02";107;3;"         BTW verkoop algemeen";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;Yes;Yes;Yes;No;No;No;Detail;Perc;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"BTW verkoop algemeen";"If(VATFrequency=0,NA,Case(DefaultVATRate,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]))";"If(VATFrequency=0,NA,Case(DefaultVATRate,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]))";"If(VATFrequency=0,NA,Case(DefaultVATRate,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]))";"";"";""
"VATRateOnInvestments";VATRateOnInvestments;No;"S06-14-03";108;3;"         BTW tarief investeringen";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;Yes;Yes;Yes;No;No;No;Detail;Perc;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"BTW tarief investeringen";"If(VATFrequency=0,NA,VATRateHigh)";"If(VATFrequency=0,NA,VATRateHigh)";"If(VATFrequency=0,NA,VATRateHigh)";"";"";""
"VATFrequency";VATFrequency;No;"S06-14-04";109;3;"         Frequentie BTW afdracht";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Frequentie BTW afdracht";"12";"12";"12";"12";"geen|1x per jaar|||4x per jaar||||||||12x per jaar";""
"DefaultVATRate";DefaultVATRate;No;"S06-14-05";110;3;"         Standaard BTW tarief";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Standaard BTW tarief";"2";"2";"2";"2";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
"VATRateHigh";VATRateHigh;No;"S06-14-06";111;3;"         BTW tarief (hoog)";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;Yes;Yes;Yes;No;No;No;Detail;Perc;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"BTW tarief (hoog)";"If(LastDateInT > DMYtoDate(1,10,2012) ,0.21 , 0.19)";"If(LastDateInT > DMYtoDate(1,10,2012) ,0.21 , 0.19)";"If(LastDateInT > DMYtoDate(1,10,2012) ,0.21 , 0.19)";"";"";""
"VATRateLow";VATRateLow;No;"S06-14-07";112;3;"         BTW tarief (laag)";;No;Number;Number;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;Yes;Yes;Yes;No;No;No;Detail;Perc;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"BTW tarief (laag)";"6%";"6%";"6%";"";"";""
"VATRateMixed1";VATRateMixed1;No;"S06-14-08";113;3;"         BTW tarief (..)";;No;Number;Number;UnLocked;UnLocked;UnLocked;UnLocked;Hidden;Yes;Yes;Yes;Yes;No;No;No;Detail;Perc;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"""BTW tarief (""&VATRateMixed1[1]&"")""";"Self[T-1]";"Self[T-1]";"Self[T-1]";"";"";""
"VATRateMixed2";VATRateMixed2;No;"S06-14-09";114;3;"         BTW tarief (..)";;No;Number;Number;UnLocked;UnLocked;UnLocked;UnLocked;Hidden;Yes;Yes;Yes;Yes;No;No;No;Detail;Perc;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"""BTW tarief (""&VATRateMixed2[1]&"")""";"Self[T-1]";"Self[T-1]";"Self[T-1]";"";"";""
"VATRateMixed3";VATRateMixed3;No;"S06-14-10";115;3;"         BTW tarief (..)";;No;Number;Number;UnLocked;UnLocked;UnLocked;UnLocked;Hidden;Yes;Yes;Yes;Yes;No;No;No;Detail;Perc;Mean;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"""BTW tarief (""&VATRateMixed3[1]&"")""";"Self[T-1]";"Self[T-1]";"Self[T-1]";"";"";""
"VATRatesCosts";VATRatesCosts;No;"S06-14-11";116;3;"         BTW tarieven kosten en buitengewone baten en lasten";;No;Number;Abstract;Locked;Hidden;Hidden;Hidden;Hidden;No;No;No;No;No;No;No;Single;Default;None;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&""BTW tarieven kosten en ""&FirstLC(&ExtraordinaryIncomeAndExpenses[0])";"";"";"";"";"";""
"ManagementFeeVATRate";ManagementFeeVATRate;No;"S06-14-11-01";117;4;"            BTW tarief management fee";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"&""BTW tarief ""&FirstLC(&ManagementFee[0])";"2";"2";"2";"2";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
"StaffExpensesForTravelVATRate";StaffExpensesForTravelVATRate;No;"S06-14-11-02";118;4;"            BTW tarief reiskosten etc. personeel";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"&""BTW tarief ""&FirstLC(&StaffExpensesForTravel[0])";"2";"2";"2";"2";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
"StaffExpensesHiredStaffVATRate";StaffExpensesHiredStaffVATRate;No;"S06-14-11-03";119;4;"            BTW tarief ingehuurd personeel";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"&""BTW tarief ""&FirstLC(&StaffExpensesHiredStaff[0])";"2";"2";"2";"2";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
"StaffExpensesForTrainingVATRate";StaffExpensesForTrainingVATRate;No;"S06-14-11-04";120;4;"            BTW tarief opleidingskosten";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"&""BTW tarief ""&FirstLC(&StaffExpensesForTraining[0])";"2";"2";"2";"2";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
"StaffExpensesToGroupCompaniesVATRate";StaffExpensesToGroupCompaniesVATRate;No;"S06-14-11-05";121;4;"            BTW tarief doorbelast aan/door groepsmaatschappijen";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"&""BTW tarief ""&FirstLC(&StaffExpensesToGroupCompanies[0])";"0";"0";"0";"0";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
"OtherStaffExpensesVATRate";OtherStaffExpensesVATRate;No;"S06-14-11-06";122;4;"            BTW tarief overige personeelskosten";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"&""BTW tarief ""&FirstLC(&OtherStaffExpenses[0])";"2";"2";"2";"2";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
"ContractedOutVATRate";ContractedOutVATRate;No;"S06-14-11-07";123;4;"            BTW tarief kosten uitbesteed werk";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;Yes;Yes;Yes;Yes;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"&""BTW tarief ""&FirstLC(&ContractedOut[0])";"2";"2";"2";"2";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
