;"Generated by FINAN XBRL Taxonomy Viewer v4.3.24"
;"Taxonomy: BT11(FrcRptIhzAangifteMetWinstbijlageCategoriaal2016)"

"Sort";"ID";"Level";"Label en";"Label nl";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Documentation de";"Documentation fr";"Ddef.Guidance en";"Ddef.Guidance nl";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
459;"rj-i:SalesRelatedExpenses";7;"                  Sales related expenses";"                  Verkoop gerelateerde kosten";"                  Verkoop gerelateerde kosten";"                  Verkoop gerelateerde kosten";"";"SalesRelatedExpenses";"rj-i";"SalesRelatedExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#SalesRelatedExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten die voortvloeien of samenhangen met de gebeurtenissen of transacties die behoren tot de verkoopactiviteiten van de rechtspersoon.";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
460;"rj-i:CarAndTransportCosts";7;"                  Car and transport costs";"                  Auto- en transportkosten";"                  Auto- en transportkosten";"                  Auto- en transportkosten";"";"CarAndTransportCosts";"rj-i";"CarAndTransportCosts";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#CarAndTransportCosts";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten die voortvloeien of samenhangen met de gebeurtenissen of transacties die behoren tot vervoer van personen en goederen.";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
461;"rj-i:OfficeRelatedExpenses";7;"                  Office related expenses";"                  Kantoorkosten";"                  Kantoorkosten";"                  Kantoorkosten";"";"OfficeRelatedExpenses";"rj-i";"OfficeRelatedExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#OfficeRelatedExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten die voortvloeien of samenhangen met de gebeurtenissen of transacties die betrekking hebben op administratieve handelingen van de rechtspersoon.";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
462;"rj-i:GeneralExpenses";7;"                  General expenses";"                  Algemene kosten";"                  Algemene kosten";"                  Algemene kosten";"";"GeneralExpenses";"rj-i";"GeneralExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#GeneralExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten die voortvloeien uit of samenhangen met gebeurtenissen of transacties die behoren tot de normale bedrijfsactiviteiten van de rechtspersonen en die niet in een andere categorie zijn in te delen.";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503|Chapter: 655, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 402a"
463;"rj-i:OperationalExpenses";7;"                  Operational expenses";"                  Exploitatiekosten";"                  Exploitatiekosten";"                  Exploitatiekosten";"";"OperationalExpenses";"rj-i";"OperationalExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#OperationalExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten die voortvloeien uit of samenhangen met gebeurtenissen of transacties die behoren tot de activiteiten om een onderneming te exploiteren.";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
464;"rj-i:UndefinedOtherExpenses";7;"                  Other undefined expenses";"                  Andere kosten";"                  Andere kosten";"                  Andere kosten";"";"UndefinedOtherExpenses";"rj-i";"UndefinedOtherExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#UndefinedOtherExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten die voortvloeien uit of samenhangen met gebeurtenissen of transacties die indirect behoren tot de normale bedrijfsactiviteiten van de rechtspersonen en die niet in een andere categorie zijn in te delen.";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
465;"frc-lr:NotesOtherOperatingExpenseExtraBreakdown";5;"            Notes to the financial statements - Other operating expense: Extra Breakdown [table]";"            Toelichting op de jaarrekening - Overige bedrijfskosten: Nadere specificatie [tabel]";"            Toelichting op de jaarrekening - Overige bedrijfskosten: Nadere specificatie [tabel]";"            Toelichting op de jaarrekening - Overige bedrijfskosten: Nadere specificatie [tabel]";"";"NotesOtherOperatingExpenseExtraBreakdown";"frc-lr";"NotesOtherOperatingExpenseExtraBreakdown";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesOtherOperatingExpenseExtraBreakdown";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
466;"frc-i:OperationalLeaseCosts";6;"               Operational lease costs";"               Operationele leasekosten";"               Operationele leasekosten";"               Operationele leasekosten";"";"OperationalLeaseCosts";"frc-i";"OperationalLeaseCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#OperationalLeaseCosts";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"Het totaalbedrag aan operationele leasekosten van het jaar waarover gerapporteerd wordt.";"";"";"";"Het totaalbedrag aan operationele leasekosten, de jaarlijkse verplichting voor de huur van een goed, inclusief de kosten van onderhoud, reparaties en verzekeringen. Het eigendom van het goed blijft liggen bij de verhuurder.";"";"";""
467;"frc-i:ExpensesResearchAndDevelopment";6;"               Expenses research and development";"               Kosten onderzoek en ontwikkeling";"               Kosten onderzoek en ontwikkeling";"               Kosten onderzoek en ontwikkeling";"";"ExpensesResearchAndDevelopment";"frc-i";"ExpensesResearchAndDevelopment";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ExpensesResearchAndDevelopment";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"Het totaalbedrag aan kosten voor onderzoek en ontwikkeling van het jaar waarover gerapporteerd wordt.";"";"";"";"Het totaalbedrag aan kosten voor onderzoek en ontwikkeling van het jaar waarover gerapporteerd wordt.";"";"";""
468;"frc-i:FranchiseFee";6;"               Franchise fee";"               Franchisefee";"               Franchisefee";"               Franchisefee";"";"FranchiseFee";"frc-i";"FranchiseFee";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FranchiseFee";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De vergoeding die de franchisenemer betaalt aan de franchisegever voor het gebruik van de formule.";"";"";"";"De vergoeding voor het gebruik van de door de franchisegever ontwikkelde/beschikbaar gestelde formule.";"";"";""
469;"frc-i:ManagementFee";6;"               Management fee";"               Managementfee";"               Managementfee";"               Managementfee";"";"ManagementFee";"frc-i";"ManagementFee";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ManagementFee";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De vergoeding voor het ""ter beschikking stellen"" van de directeur, administratieve ondersteuning etc.";"";"";"";"Vergoeding vanuit de onderneming (vaak een werkmaatschappij) aan het management (van de holding).";"";"";""
470;"frc-abstr:DisclosureOtherBanksTitle";3;"      Other disclosures [title]";"      Overige toelichtingen [titel]";"      Overige toelichtingen [titel]";"      Overige toelichtingen [titel]";"";"DisclosureOtherBanksTitle";"frc-abstr";"DisclosureOtherBanksTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#DisclosureOtherBanksTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
471;"frc-lr:NotesResultOrdinaryActivities";4;"         Notes to the financial statements - Result ordinary activities";"         Toelichting op de jaarrekening - Resultaat uit gewone bedrijfsuitoefening";"         Toelichting op de jaarrekening - Resultaat uit gewone bedrijfsuitoefening";"         Toelichting op de jaarrekening - Resultaat uit gewone bedrijfsuitoefening";"";"NotesResultOrdinaryActivities";"frc-lr";"NotesResultOrdinaryActivities";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesResultOrdinaryActivities";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
472;"frc-i:ResultOrdinaryActivitiesDisclosure";5;"            Result ordinary activities disclosure";"            Resultaat uit gewone bedrijfsuitoefening, toelichting";"            Resultaat uit gewone bedrijfsuitoefening, toelichting";"            Resultaat uit gewone bedrijfsuitoefening, toelichting";"";"ResultOrdinaryActivitiesDisclosure";"frc-i";"ResultOrdinaryActivitiesDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ResultOrdinaryActivitiesDisclosure";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De toelichting op het resultaat uit gewone bedrijfsuitoefening.";"";"";"";"Toelichting op het resultaat dat de onderneming verkrijgt uit het voeren van de normale verkoop van diensten en producten. Het bevat geen bijzondere eenmalige baten (zoals verkoop van een pand).";"";"";""
473;"frc-lr:NotesFinancialIncomeExpenses";4;"         Notes to the financial statement - Financial income expenses";"         Toelichting op de jaarrekening - Financiële baten en lasten";"         Toelichting op de jaarrekening - Financiële baten en lasten";"         Toelichting op de jaarrekening - Financiële baten en lasten";"";"NotesFinancialIncomeExpenses";"frc-lr";"NotesFinancialIncomeExpenses";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesFinancialIncomeExpenses";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
474;"venj-bw2-i:InterestIncomeRelatedIncomeDisclosure";5;"            Disclosure of interest income and related income";"            Informatieverschaffing over rentebaten en soortgelijke opbrengsten";"            Offenlegung von Zinsaufwendungen und bezogenen Aufwendungen";"            Publication de produit d'intérêts et produit lié";"";"InterestIncomeRelatedIncomeDisclosure";"venj-bw2-i";"InterestIncomeRelatedIncomeDisclosure";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#InterestIncomeRelatedIncomeDisclosure";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De nadere informatie over de andere rentebaten en soortgelijke opbrengsten.";"";"";"";"";"";"";"Article: 362, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3|Chapter: 300, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 106"
475;"venj-bw2-i:InterestExpensesRelatedExpensesDisclosure";5;"            Disclosure of interest expenses and related expenses";"            Informatieverschaffing over rentelasten en soortgelijke kosten";"            Offenlegung von Zinsaufwendungen und bezogenen Aufwendungen";"            Publication des charges d'intérêt et charges liées";"";"InterestExpensesRelatedExpensesDisclosure";"venj-bw2-i";"InterestExpensesRelatedExpensesDisclosure";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#InterestExpensesRelatedExpensesDisclosure";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De nadere informatie over de rentelasten en soortgelijke kosten.";"";"";"";"";"";"";"Article: 362, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3|Chapter: 273, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 302|Chapter: 300, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 106"
476;"frc-lr:NotesTotalResult";4;"         Notes to the financial statements - Total result";"         Toelichting op de jaarrekening - Totaalresultaat";"         Toelichting op de jaarrekening - Totaalresultaat";"         Toelichting op de jaarrekening - Totaalresultaat";"";"NotesTotalResult";"frc-lr";"NotesTotalResult";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesTotalResult";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
477;"frc-i:TotalResultDisclosure";5;"            Total result, disclosure";"            Totaalresultaat, toelichting";"            Totaalresultaat, toelichting";"            Totaalresultaat, toelichting";"";"TotalResultDisclosure";"frc-i";"TotalResultDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#TotalResultDisclosure";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Toelichting op het totaal van het resultaat gewone bedrijfsuitoefening en het buitengewoon resultaat.";"";"";"";"Toelichting op het totaal van het resultaat gewone bedrijfsuitoefening en het buitengewoon resultaat.";"";"";""
478;"frc-lr:NotesDeviationsRegulationsBasedTrueAndFairView";4;"         Notes to the financial statements - Deviations from regulations based on true and fair view requirements";"         Toelichting op de jaarrekening - Afwijking van de voorschriften op basis van het inzichtvereiste";"         Toelichting op de jaarrekening - Afwijking van de voorschriften op basis van het inzichtvereiste";"         Toelichting op de jaarrekening - Afwijking van de voorschriften op basis van het inzichtvereiste";"";"NotesDeviationsRegulationsBasedTrueAndFairView";"frc-lr";"NotesDeviationsRegulationsBasedTrueAndFairView";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesDeviationsRegulationsBasedTrueAndFairView";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
479;"venj-bw2-i:DeviationsRegulationsBasedTrueAndFairViewDisclosure";5;"            Disclosure of deviations from regulations based on true and fair view requirements";"            Informatieverschaffing over afwijkingen van de voorschriften op basis van het inzichtvereiste";"            Offenlegung der Abweichungen von Vorschriften, basierend auf den Grundsätzen ordnungsgemäßer Buchführung";"            Publication d'écarts provenant de réglementations basées sur des exigences d'image fidèle";"";"DeviationsRegulationsBasedTrueAndFairViewDisclosure";"venj-bw2-i";"DeviationsRegulationsBasedTrueAndFairViewDisclosure";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#DeviationsRegulationsBasedTrueAndFairViewDisclosure";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De nadere informatie over de afwijkingen van de voorschriften op basis van het inzichtvereiste.";"";"";"";"";"";"";"Article: 362, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 4|Chapter: 110, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 106|Chapter: 110, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108|Chapter: A1, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 303"
480;"frc-lr:NotesAverageNumberOfEmployeesBreakdown";4;"         Notes to the financial statements - Average number of employees: Breakdown [table]";"         Toelichting op de jaarrekening - Gemiddeld aantal medewerkers: Uitsplitsing [tabel]";"         Toelichting op de jaarrekening - Gemiddeld aantal medewerkers: Uitsplitsing [tabel]";"         Toelichting op de jaarrekening - Gemiddeld aantal medewerkers: Uitsplitsing [tabel]";"";"NotesAverageNumberOfEmployeesBreakdown";"frc-lr";"NotesAverageNumberOfEmployeesBreakdown";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesAverageNumberOfEmployeesBreakdown";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
481;"venj-bw2-i:AverageNumberEmployees";5;"            Average number of employees during the period, total";"            Gemiddeld aantal werknemers over de periode, totaal";"            Durchschnittliche Anzahl an Mitarbeitern während des Zeitraums";"            Nombre moyen d'employés pendant la période";"";"AverageNumberEmployees";"venj-bw2-i";"AverageNumberEmployees";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#AverageNumberEmployees";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:nonNegativeDecimalItemType";"nonNegativeDecimal";"nl-types:decimal20ItemType";"Number";"0";"";"";"";"";"";"";"";"0";"";"";"";"Duration";"None";0;0;"";"Het gemiddeld aantal werknemers dat gedurende de verslagperiode bij de rechtspersoon werkzaam was, uitgedrukt in voltijdequivalenten.";"";"";"";"Het gemiddelde aantal gedurende het boekjaar bij de rechtspersoon werkzame werknemers, ingedeeld op een wijze die is afgestemd op de inrichting van het bedrijf.";"";"";"Article: 3, IssueDate: 2015-01-01, Name: Besluit uitvoering publicatieverplichtingen richtlijn kapitaalvereisten|Article: 382, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2|Article: 396, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 650, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 422|Chapter: B18, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 105"
